visit_id,member_id,visit_date,check_in_time,check_out_time
2038,649,29-02-2024,06:02:00,06:32:00
2039,510,29-02-2024,07:52:00,08:47:00
2040,184,29-02-2024,06:21:00,06:51:00
2041,262,29-02-2024,07:05:00,08:00:00
2042,51,29-02-2024,09:10:00,10:05:00
2043,319,29-02-2024,08:01:00,08:46:00
2044,240,29-02-2024,05:30:00,06:15:00
2045,177,29-02-2024,07:19:00,07:49:00
2046,207,29-02-2024,08:19:00,09:14:00
2047,62,29-02-2024,05:17:00,05:47:00
2048,417,29-02-2024,05:43:00,06:18:00
2049,227,29-02-2024,08:02:00,08:27:00
2050,116,01-03-2024,08:24:00,08:59:00
2051,516,01-03-2024,08:07:00,08:52:00
2052,33,01-03-2024,08:11:00,08:46:00
2053,523,01-03-2024,07:24:00,07:54:00
2054,43,01-03-2024,09:37:00,10:22:00
2055,585,01-03-2024,05:55:00,06:40:00
2056,602,01-03-2024,09:10:00,09:40:00
2057,593,01-03-2024,07:28:00,08:03:00
2058,295,01-03-2024,08:53:00,09:48:00
2059,265,01-03-2024,07:56:00,08:26:00
2060,638,01-03-2024,08:59:00,09:44:00
2061,590,01-03-2024,05:36:00,06:01:00
2062,34,01-03-2024,07:08:00,08:03:00
2063,508,01-03-2024,09:39:00,10:09:00
2064,237,01-03-2024,08:12:00,08:37:00
2065,537,01-03-2024,11:55:00,12:40:00
2066,212,01-03-2024,08:33:00,08:58:00
2067,271,01-03-2024,07:15:00,07:45:00
2068,200,01-03-2024,07:56:00,08:41:00
2069,456,01-03-2024,08:55:00,09:40:00
2070,269,01-03-2024,09:03:00,09:38:00
2071,598,01-03-2024,05:08:00,05:33:00
2072,237,01-03-2024,09:28:00,10:23:00
2073,788,01-03-2024,07:47:00,08:12:00
2074,596,01-03-2024,08:21:00,08:51:00
2075,81,01-03-2024,09:57:00,10:52:00
2076,533,01-03-2024,05:57:00,06:52:00
2077,539,01-03-2024,09:38:00,10:23:00
2078,140,01-03-2024,05:35:00,06:10:00
2079,329,01-03-2024,08:58:00,09:33:00
2080,242,01-03-2024,06:54:00,07:49:00
2081,123,01-03-2024,07:21:00,07:51:00
2082,726,01-03-2024,07:45:00,08:40:00
2083,437,01-03-2024,07:28:00,07:53:00
2084,504,01-03-2024,09:03:00,09:33:00
2085,62,01-03-2024,05:41:00,06:16:00
2086,561,01-03-2024,06:28:00,07:23:00
2087,258,01-03-2024,07:33:00,08:08:00
2088,622,01-03-2024,07:24:00,08:19:00
2089,393,01-03-2024,06:02:00,06:27:00
2090,370,01-03-2024,09:06:00,09:36:00
2091,454,01-03-2024,08:52:00,09:22:00
2092,418,01-03-2024,07:46:00,08:16:00
2093,501,01-03-2024,06:33:00,07:03:00
2094,541,01-03-2024,06:19:00,06:54:00
2095,557,01-03-2024,09:00:00,09:55:00
2096,602,01-03-2024,06:07:00,06:37:00
2097,579,01-03-2024,07:04:00,07:34:00
2098,22,01-03-2024,07:33:00,07:58:00
2099,364,01-03-2024,08:12:00,09:07:00
2100,629,01-03-2024,06:35:00,07:20:00
2101,631,01-03-2024,05:27:00,05:57:00
2102,547,01-03-2024,09:34:00,10:09:00
2103,78,01-03-2024,06:23:00,06:58:00
2104,643,01-03-2024,07:51:00,08:21:00
2105,269,01-03-2024,09:42:00,10:12:00
2106,795,01-03-2024,06:12:00,06:47:00
2107,475,01-03-2024,07:37:00,08:02:00
2108,49,01-03-2024,05:52:00,06:17:00
2109,131,01-03-2024,09:41:00,10:06:00
2110,147,01-03-2024,05:47:00,06:12:00
2111,231,01-03-2024,09:37:00,10:02:00
2112,602,01-03-2024,09:29:00,10:24:00
2113,193,01-03-2024,05:45:00,06:40:00
2114,246,01-03-2024,07:32:00,07:57:00
2115,687,01-03-2024,09:49:00,10:14:00
2116,99,01-03-2024,10:50:00,11:45:00
2117,574,01-03-2024,10:13:00,11:08:00
2118,439,01-03-2024,06:17:00,06:47:00
2119,470,01-03-2024,10:24:00,10:54:00
2120,438,01-03-2024,09:58:00,10:33:00
2121,977,01-03-2024,19:36:00,19:56:00
2122,955,01-03-2024,19:01:00,19:26:00
2123,957,01-03-2024,20:26:00,21:11:00
2124,957,01-03-2024,16:54:00,17:29:00
2125,865,01-03-2024,18:37:00,19:02:00
2126,924,01-03-2024,19:13:00,19:58:00
2127,891,01-03-2024,09:19:00,10:14:00
2128,920,01-03-2024,17:36:00,18:11:00
2129,847,01-03-2024,19:18:00,19:53:00
2130,909,01-03-2024,20:03:00,20:58:00
2131,966,01-03-2024,20:36:00,21:06:00
2132,841,01-03-2024,19:26:00,20:11:00
2133,987,01-03-2024,16:28:00,17:03:00
2134,954,01-03-2024,18:34:00,18:59:00
2135,954,01-03-2024,10:53:00,11:48:00
2136,925,01-03-2024,19:50:00,20:15:00
2137,954,01-03-2024,16:15:00,16:40:00
2138,841,01-03-2024,16:54:00,17:29:00
2139,851,01-03-2024,11:02:00,11:27:00
2140,919,01-03-2024,17:48:00,18:33:00
2141,957,01-03-2024,19:49:00,20:34:00
2142,839,01-03-2024,20:59:00,21:54:00
2143,958,01-03-2024,20:58:00,21:33:00
2144,958,01-03-2024,16:21:00,17:06:00
2145,827,01-03-2024,19:09:00,20:04:00
2146,929,01-03-2024,18:52:00,19:37:00
2147,894,01-03-2024,17:38:00,18:23:00
2148,993,01-03-2024,16:28:00,16:58:00
2149,926,01-03-2024,17:53:00,18:18:00
2150,954,01-03-2024,17:16:00,17:41:00
2151,864,01-03-2024,20:27:00,21:22:00
2152,860,01-03-2024,19:02:00,19:32:00
2153,867,01-03-2024,19:12:00,20:07:00
2154,962,01-03-2024,20:51:00,21:36:00
2155,970,01-03-2024,17:05:00,18:00:00
2156,989,01-03-2024,20:11:00,20:56:00
2157,842,01-03-2024,16:37:00,17:12:00
2158,935,01-03-2024,10:31:00,11:06:00
2159,950,01-03-2024,19:43:00,20:18:00
2160,862,01-03-2024,16:37:00,17:02:00
2161,989,01-03-2024,09:59:00,10:54:00
2162,952,01-03-2024,11:33:00,12:28:00
2163,989,01-03-2024,17:09:00,17:54:00
2164,938,01-03-2024,20:39:00,21:34:00
2165,847,01-03-2024,16:52:00,17:22:00
2166,991,01-03-2024,19:04:00,19:49:00
2167,842,01-03-2024,20:17:00,21:12:00
2168,885,01-03-2024,17:35:00,18:10:00
2169,923,01-03-2024,17:38:00,18:08:00
2170,864,01-03-2024,19:35:00,20:30:00
2171,857,01-03-2024,20:30:00,21:00:00
2172,934,01-03-2024,17:25:00,18:00:00
2173,869,01-03-2024,19:49:00,20:34:00
2174,916,01-03-2024,19:15:00,20:10:00
2175,941,01-03-2024,19:33:00,20:18:00
2176,854,01-03-2024,19:28:00,20:13:00
2177,985,01-03-2024,20:13:00,20:48:00
2178,221,02-03-2024,09:29:00,09:59:00
2179,473,02-03-2024,05:13:00,05:48:00
2180,559,02-03-2024,06:28:00,07:03:00
2181,511,02-03-2024,09:26:00,09:56:00
2182,17,02-03-2024,11:56:00,12:31:00
2183,70,02-03-2024,07:23:00,08:08:00
2184,46,02-03-2024,07:25:00,08:10:00
2185,296,02-03-2024,06:21:00,06:56:00
2186,31,02-03-2024,06:59:00,07:24:00
2187,411,02-03-2024,07:47:00,08:22:00
2188,232,02-03-2024,09:56:00,10:31:00
2189,236,02-03-2024,05:28:00,05:58:00
2190,290,02-03-2024,08:18:00,08:48:00
2191,57,02-03-2024,09:36:00,10:31:00
2192,639,02-03-2024,08:45:00,09:15:00
2193,505,02-03-2024,07:05:00,07:40:00
2194,414,02-03-2024,09:55:00,10:40:00
2195,149,02-03-2024,09:26:00,09:51:00
2196,411,02-03-2024,11:14:00,11:59:00
2197,159,02-03-2024,07:34:00,08:04:00
2198,226,02-03-2024,09:22:00,09:47:00
2199,132,02-03-2024,09:55:00,10:50:00
2200,480,02-03-2024,11:53:00,12:48:00
2201,30,02-03-2024,06:30:00,07:15:00
2202,671,02-03-2024,06:45:00,07:30:00
2203,713,02-03-2024,06:20:00,06:45:00
2204,625,02-03-2024,09:41:00,10:11:00
2205,322,02-03-2024,09:55:00,10:40:00
2206,114,02-03-2024,09:21:00,09:56:00
2207,223,02-03-2024,06:49:00,07:24:00
2208,582,02-03-2024,06:00:00,06:35:00
2209,729,02-03-2024,09:51:00,10:46:00
2210,575,02-03-2024,07:55:00,08:50:00
2211,710,02-03-2024,07:30:00,08:05:00
2212,764,02-03-2024,11:32:00,12:02:00
2213,148,02-03-2024,06:18:00,07:13:00
2214,222,02-03-2024,06:36:00,07:31:00
2215,632,02-03-2024,08:45:00,09:40:00
2216,928,02-03-2024,10:26:00,10:56:00
2217,856,02-03-2024,18:07:00,18:32:00
2218,849,02-03-2024,18:15:00,18:50:00
2219,986,02-03-2024,16:02:00,16:37:00
2220,953,02-03-2024,19:22:00,20:07:00
2221,977,02-03-2024,16:12:00,16:47:00
2222,846,02-03-2024,19:43:00,20:18:00
2223,961,02-03-2024,18:44:00,19:39:00
2224,900,02-03-2024,20:21:00,20:56:00
2225,990,02-03-2024,16:19:00,16:54:00
2226,938,02-03-2024,17:06:00,18:01:00
2227,890,02-03-2024,17:07:00,17:32:00
2228,932,02-03-2024,16:25:00,17:20:00
2229,915,02-03-2024,16:07:00,16:42:00
2230,858,02-03-2024,16:39:00,17:04:00
2231,870,02-03-2024,20:32:00,20:57:00
2232,896,02-03-2024,18:18:00,19:13:00
2233,941,02-03-2024,18:44:00,19:19:00
2234,871,02-03-2024,19:45:00,20:20:00
2235,836,02-03-2024,19:01:00,19:46:00
2236,868,02-03-2024,16:53:00,17:18:00
2237,861,02-03-2024,15:24:00,16:19:00
2238,982,02-03-2024,14:09:00,15:04:00
2239,993,02-03-2024,10:52:00,11:37:00
2240,914,02-03-2024,19:02:00,19:37:00
2241,885,02-03-2024,14:03:00,14:48:00
2242,892,02-03-2024,16:32:00,17:27:00
2243,928,02-03-2024,19:14:00,19:39:00
2244,926,02-03-2024,16:18:00,17:13:00
2245,908,02-03-2024,20:55:00,21:50:00
2246,952,02-03-2024,20:38:00,21:08:00
2247,864,02-03-2024,10:46:00,11:41:00
2248,848,02-03-2024,19:58:00,20:53:00
2249,846,02-03-2024,17:21:00,17:56:00
2250,961,02-03-2024,20:47:00,21:42:00
2251,979,02-03-2024,10:10:00,10:40:00
2252,894,02-03-2024,20:27:00,21:22:00
2253,885,02-03-2024,16:48:00,17:13:00
2254,875,02-03-2024,19:34:00,20:04:00
2255,912,02-03-2024,19:28:00,19:53:00
2256,851,02-03-2024,18:10:00,18:45:00
2257,987,02-03-2024,16:39:00,17:14:00
2258,886,02-03-2024,20:23:00,21:08:00
2259,989,02-03-2024,19:35:00,20:20:00
2260,886,02-03-2024,19:00:00,19:30:00
2261,874,02-03-2024,17:37:00,18:02:00
2262,884,02-03-2024,17:58:00,18:43:00
2263,868,02-03-2024,16:58:00,17:53:00
2264,915,02-03-2024,20:03:00,20:58:00
2265,907,02-03-2024,15:40:00,16:05:00
2266,826,02-03-2024,11:01:00,11:26:00
2267,913,02-03-2024,16:28:00,16:58:00
2268,902,02-03-2024,16:31:00,17:16:00
2269,842,02-03-2024,20:44:00,21:14:00
2270,872,02-03-2024,15:52:00,16:17:00
2271,988,02-03-2024,18:39:00,19:09:00
2272,882,02-03-2024,19:17:00,19:42:00
2273,880,02-03-2024,19:07:00,19:52:00
2274,959,02-03-2024,16:13:00,16:38:00
2275,540,03-03-2024,08:55:00,09:25:00
2276,597,03-03-2024,06:02:00,06:27:00
2277,273,03-03-2024,06:40:00,07:05:00
2278,266,03-03-2024,08:26:00,08:51:00
2279,315,03-03-2024,08:04:00,08:39:00
2280,312,03-03-2024,11:59:00,12:44:00
2281,520,03-03-2024,09:07:00,09:52:00
2282,284,03-03-2024,07:58:00,08:53:00
2283,343,03-03-2024,08:17:00,09:02:00
2284,27,03-03-2024,05:43:00,06:38:00
2285,445,03-03-2024,08:25:00,09:00:00
2286,38,03-03-2024,09:18:00,09:48:00
2287,139,03-03-2024,08:09:00,08:34:00
2288,384,03-03-2024,07:30:00,08:00:00
2289,29,03-03-2024,06:37:00,07:12:00
2290,230,03-03-2024,09:41:00,10:06:00
2291,563,03-03-2024,05:36:00,06:06:00
2292,501,03-03-2024,07:57:00,08:52:00
2293,189,03-03-2024,08:50:00,09:35:00
2294,53,03-03-2024,07:51:00,08:26:00
2295,564,03-03-2024,09:41:00,10:36:00
2296,194,03-03-2024,07:12:00,07:37:00
2297,366,03-03-2024,07:50:00,08:35:00
2298,447,03-03-2024,08:52:00,09:17:00
2299,22,03-03-2024,06:36:00,07:21:00
2300,113,03-03-2024,09:43:00,10:18:00
2301,191,03-03-2024,09:40:00,10:10:00
2302,347,03-03-2024,07:12:00,07:37:00
2303,494,03-03-2024,06:18:00,06:53:00
2304,298,03-03-2024,08:36:00,09:11:00
2305,443,03-03-2024,08:16:00,09:01:00
2306,44,03-03-2024,06:44:00,07:19:00
2307,589,03-03-2024,07:24:00,07:54:00
2308,408,03-03-2024,07:51:00,08:21:00
2309,115,03-03-2024,06:57:00,07:27:00
2310,638,03-03-2024,07:15:00,08:00:00
2311,628,03-03-2024,06:02:00,06:57:00
2312,744,03-03-2024,11:47:00,12:22:00
2313,252,03-03-2024,06:47:00,07:32:00
2314,538,03-03-2024,09:24:00,10:19:00
2315,143,03-03-2024,06:15:00,06:50:00
2316,322,03-03-2024,10:03:00,10:58:00
2317,725,03-03-2024,07:50:00,08:35:00
2318,761,03-03-2024,09:10:00,10:05:00
2319,832,03-03-2024,17:33:00,18:03:00
2320,845,03-03-2024,19:35:00,20:10:00
2321,829,03-03-2024,18:17:00,18:47:00
2322,876,03-03-2024,18:20:00,18:55:00
2323,927,03-03-2024,20:05:00,20:30:00
2324,932,03-03-2024,17:47:00,18:32:00
2325,858,03-03-2024,19:25:00,20:10:00
2326,933,03-03-2024,17:19:00,17:49:00
2327,958,03-03-2024,20:00:00,20:55:00
2328,922,03-03-2024,15:56:00,16:31:00
2329,828,03-03-2024,17:39:00,18:14:00
2330,845,03-03-2024,10:45:00,11:40:00
2331,928,03-03-2024,18:25:00,19:20:00
2332,922,03-03-2024,16:13:00,16:38:00
2333,914,03-03-2024,20:52:00,21:37:00
2334,899,03-03-2024,20:17:00,20:52:00
2335,854,03-03-2024,19:23:00,19:58:00
2336,968,03-03-2024,11:20:00,11:45:00
2337,871,03-03-2024,18:11:00,19:06:00
2338,949,03-03-2024,18:30:00,19:15:00
2339,867,03-03-2024,18:28:00,19:23:00
2340,957,03-03-2024,16:34:00,17:29:00
2341,902,03-03-2024,20:08:00,20:38:00
2342,889,03-03-2024,09:42:00,10:37:00
2343,872,03-03-2024,19:04:00,19:29:00
2344,899,03-03-2024,18:20:00,19:15:00
2345,842,03-03-2024,19:23:00,20:18:00
2346,871,03-03-2024,17:52:00,18:47:00
2347,900,03-03-2024,19:03:00,19:33:00
2348,934,03-03-2024,17:06:00,17:51:00
2349,844,03-03-2024,17:12:00,17:57:00
2350,915,03-03-2024,20:55:00,21:25:00
2351,942,03-03-2024,20:52:00,21:37:00
2352,910,03-03-2024,17:52:00,18:37:00
2353,842,03-03-2024,19:20:00,19:50:00
2354,842,03-03-2024,18:54:00,19:19:00
2355,968,03-03-2024,19:54:00,20:39:00
2356,893,03-03-2024,17:09:00,17:34:00
2357,946,03-03-2024,18:38:00,19:08:00
2358,859,03-03-2024,19:21:00,20:06:00
2359,847,03-03-2024,21:53:00,22:28:00
2360,950,03-03-2024,16:21:00,16:46:00
2361,859,03-03-2024,18:56:00,19:26:00
2362,835,03-03-2024,19:27:00,20:02:00
2363,846,03-03-2024,19:49:00,20:24:00
2364,858,03-03-2024,17:44:00,18:39:00
2365,852,03-03-2024,19:15:00,19:45:00
2366,884,03-03-2024,18:25:00,18:50:00
2367,926,03-03-2024,17:54:00,18:49:00
2368,842,03-03-2024,19:33:00,20:28:00
2369,829,03-03-2024,16:55:00,17:40:00
2370,953,03-03-2024,18:14:00,18:39:00
2371,965,03-03-2024,18:28:00,18:58:00
2372,828,03-03-2024,20:43:00,21:28:00
2373,834,03-03-2024,17:56:00,18:31:00
2374,898,03-03-2024,16:47:00,17:22:00
2375,930,03-03-2024,20:27:00,20:52:00
2376,920,03-03-2024,20:58:00,21:28:00
2377,928,03-03-2024,21:41:00,22:06:00
2378,900,03-03-2024,18:15:00,19:10:00
2379,969,03-03-2024,19:13:00,19:58:00
2380,930,03-03-2024,18:59:00,19:54:00
2381,847,03-03-2024,18:40:00,19:25:00
2382,956,03-03-2024,16:41:00,17:06:00
2383,543,04-03-2024,07:26:00,08:01:00
2384,611,04-03-2024,08:29:00,09:04:00
2385,49,04-03-2024,05:19:00,05:49:00
2386,186,04-03-2024,07:51:00,08:46:00
2387,349,04-03-2024,06:12:00,06:47:00
2388,329,04-03-2024,10:58:00,11:33:00
2389,308,04-03-2024,06:42:00,07:17:00
2390,566,04-03-2024,05:51:00,06:26:00
2391,583,04-03-2024,05:31:00,06:26:00
2392,238,04-03-2024,08:27:00,08:57:00
2393,427,04-03-2024,07:12:00,07:57:00
2394,121,04-03-2024,06:05:00,06:30:00
2395,370,04-03-2024,09:56:00,10:26:00
2396,100,04-03-2024,05:35:00,06:30:00
2397,182,04-03-2024,08:16:00,08:51:00
2398,745,04-03-2024,07:53:00,08:48:00
2399,157,04-03-2024,07:12:00,07:42:00
2400,87,04-03-2024,10:32:00,10:57:00
2401,104,04-03-2024,11:51:00,12:16:00
2402,656,04-03-2024,09:43:00,10:28:00
2403,643,04-03-2024,08:40:00,09:25:00
2404,185,04-03-2024,09:26:00,10:11:00
2405,101,04-03-2024,08:01:00,08:56:00
2406,432,04-03-2024,08:24:00,08:49:00
2407,192,04-03-2024,06:29:00,07:14:00
2408,80,04-03-2024,09:18:00,09:48:00
2409,434,04-03-2024,08:21:00,09:06:00
2410,475,04-03-2024,09:03:00,09:48:00
2411,122,04-03-2024,06:50:00,07:15:00
2412,174,04-03-2024,09:04:00,09:29:00
2413,248,04-03-2024,08:58:00,09:23:00
2414,325,04-03-2024,11:44:00,12:19:00
2415,928,04-03-2024,20:45:00,21:40:00
2416,833,04-03-2024,20:29:00,20:59:00
2417,926,04-03-2024,16:40:00,17:10:00
2418,989,04-03-2024,19:55:00,20:40:00
2419,909,04-03-2024,18:04:00,18:39:00
2420,925,04-03-2024,09:18:00,09:43:00
2421,963,04-03-2024,19:20:00,20:15:00
2422,913,04-03-2024,20:36:00,21:21:00
2423,956,04-03-2024,19:52:00,20:47:00
2424,866,04-03-2024,11:09:00,11:54:00
2425,843,04-03-2024,19:50:00,20:20:00
2426,987,04-03-2024,19:01:00,19:31:00
2427,843,04-03-2024,17:40:00,18:35:00
2428,915,04-03-2024,19:11:00,20:06:00
2429,968,04-03-2024,20:09:00,20:39:00
2430,948,04-03-2024,09:42:00,10:12:00
2431,963,04-03-2024,17:19:00,18:14:00
2432,987,04-03-2024,17:10:00,17:55:00
2433,865,04-03-2024,14:31:00,15:26:00
2434,897,04-03-2024,11:02:00,11:47:00
2435,905,04-03-2024,17:40:00,18:35:00
2436,892,04-03-2024,18:53:00,19:28:00
2437,908,04-03-2024,17:17:00,18:12:00
2438,863,04-03-2024,20:43:00,21:13:00
2439,971,04-03-2024,19:57:00,20:32:00
2440,901,04-03-2024,18:19:00,18:44:00
2441,915,04-03-2024,18:30:00,19:05:00
2442,957,04-03-2024,17:33:00,17:58:00
2443,934,04-03-2024,18:40:00,19:35:00
2444,874,04-03-2024,19:47:00,20:42:00
2445,904,04-03-2024,18:49:00,19:44:00
2446,836,04-03-2024,20:47:00,21:12:00
2447,843,04-03-2024,11:20:00,11:45:00
2448,847,04-03-2024,21:00:00,21:55:00
2449,856,04-03-2024,20:08:00,20:38:00
2450,834,04-03-2024,16:18:00,16:53:00
2451,848,04-03-2024,20:13:00,21:08:00
2452,976,04-03-2024,17:36:00,18:01:00
2453,874,04-03-2024,16:18:00,16:43:00
2454,984,04-03-2024,19:54:00,20:29:00
2455,855,04-03-2024,20:58:00,21:43:00
2456,974,04-03-2024,16:01:00,16:36:00
2457,954,04-03-2024,17:55:00,18:30:00
2458,973,04-03-2024,17:12:00,17:57:00
2459,847,04-03-2024,16:27:00,17:22:00
2460,847,04-03-2024,18:31:00,19:01:00
2461,886,04-03-2024,17:22:00,18:07:00
2462,938,04-03-2024,20:01:00,20:46:00
2463,872,04-03-2024,19:01:00,19:36:00
2464,904,04-03-2024,16:41:00,17:06:00
2465,872,04-03-2024,17:44:00,18:09:00
2466,895,04-03-2024,20:38:00,21:03:00
2467,902,04-03-2024,19:23:00,19:48:00
2468,894,04-03-2024,20:31:00,21:26:00
2469,927,04-03-2024,16:18:00,16:53:00
2470,860,04-03-2024,20:11:00,20:41:00
2471,831,04-03-2024,16:07:00,17:02:00
2472,922,04-03-2024,17:37:00,18:22:00
2473,977,04-03-2024,20:08:00,20:43:00
2474,988,04-03-2024,09:42:00,10:12:00
2475,932,04-03-2024,19:56:00,20:26:00
2476,864,04-03-2024,18:08:00,19:03:00
2477,833,04-03-2024,17:49:00,18:34:00
2478,989,04-03-2024,16:19:00,17:04:00
2479,833,04-03-2024,11:14:00,11:49:00
2480,911,04-03-2024,16:18:00,17:03:00
2481,847,04-03-2024,18:06:00,18:36:00
2482,907,04-03-2024,19:01:00,19:31:00
2483,829,04-03-2024,17:38:00,18:33:00
2484,891,04-03-2024,20:17:00,20:42:00
2485,133,05-03-2024,10:06:00,11:01:00
2486,112,05-03-2024,09:37:00,10:07:00
2487,173,05-03-2024,06:36:00,07:21:00
2488,463,05-03-2024,07:20:00,07:50:00
2489,590,05-03-2024,09:10:00,09:45:00
2490,381,05-03-2024,08:13:00,08:38:00
2491,48,05-03-2024,08:43:00,09:08:00
2492,377,05-03-2024,09:06:00,09:31:00
2493,532,05-03-2024,06:06:00,06:36:00
2494,267,05-03-2024,08:47:00,09:17:00
2495,592,05-03-2024,09:58:00,10:43:00
2496,257,05-03-2024,07:22:00,08:17:00
2497,452,05-03-2024,06:14:00,06:59:00
2498,610,05-03-2024,08:00:00,08:35:00
2499,529,05-03-2024,09:54:00,10:19:00
2500,355,05-03-2024,09:40:00,10:05:00
2501,210,05-03-2024,09:28:00,09:58:00
2502,544,05-03-2024,07:07:00,07:52:00
2503,253,05-03-2024,09:31:00,10:01:00
2504,445,05-03-2024,07:20:00,07:50:00
2505,337,05-03-2024,08:09:00,08:54:00
2506,200,05-03-2024,06:28:00,06:53:00
2507,508,05-03-2024,06:17:00,06:42:00
2508,585,05-03-2024,10:26:00,11:01:00
2509,477,05-03-2024,11:40:00,12:25:00
2510,393,05-03-2024,07:38:00,08:08:00
2511,188,05-03-2024,08:56:00,09:31:00
2512,848,05-03-2024,16:41:00,17:36:00
2513,992,05-03-2024,20:01:00,20:31:00
2514,911,05-03-2024,19:03:00,19:38:00
2515,936,05-03-2024,18:05:00,18:35:00
2516,985,05-03-2024,16:16:00,16:51:00
2517,825,05-03-2024,18:43:00,19:13:00
2518,960,05-03-2024,19:20:00,19:45:00
2519,863,05-03-2024,19:57:00,20:27:00
2520,899,05-03-2024,11:59:00,12:44:00
2521,847,05-03-2024,18:51:00,19:21:00
2522,973,05-03-2024,18:51:00,19:21:00
2523,987,05-03-2024,19:22:00,20:07:00
2524,949,05-03-2024,18:32:00,18:57:00
2525,883,05-03-2024,20:52:00,21:37:00
2526,837,05-03-2024,19:10:00,19:55:00
2527,918,05-03-2024,16:45:00,17:30:00
2528,873,05-03-2024,10:16:00,10:41:00
2529,908,05-03-2024,18:39:00,19:34:00
2530,913,05-03-2024,20:54:00,21:19:00
2531,839,05-03-2024,18:15:00,18:50:00
2532,930,05-03-2024,19:46:00,20:41:00
2533,854,05-03-2024,16:54:00,17:24:00
2534,913,05-03-2024,18:44:00,19:39:00
2535,854,05-03-2024,18:29:00,19:14:00
2536,887,05-03-2024,19:30:00,19:55:00
2537,925,05-03-2024,17:56:00,18:31:00
2538,885,05-03-2024,14:17:00,15:02:00
2539,956,05-03-2024,18:19:00,18:44:00
2540,980,05-03-2024,18:48:00,19:13:00
2541,988,05-03-2024,18:06:00,18:51:00
2542,855,05-03-2024,19:02:00,19:32:00
2543,967,05-03-2024,15:54:00,16:19:00
2544,976,05-03-2024,19:29:00,20:14:00
2545,915,05-03-2024,19:41:00,20:11:00
2546,913,05-03-2024,20:19:00,20:44:00
2547,940,05-03-2024,19:15:00,19:45:00
2548,979,05-03-2024,19:54:00,20:19:00
2549,844,05-03-2024,18:32:00,19:17:00
2550,971,05-03-2024,19:22:00,19:57:00
2551,873,05-03-2024,16:53:00,17:28:00
2552,904,05-03-2024,16:44:00,17:29:00
2553,966,05-03-2024,17:40:00,18:10:00
2554,849,05-03-2024,18:09:00,18:34:00
2555,872,05-03-2024,19:51:00,20:36:00
2556,954,05-03-2024,20:27:00,20:57:00
2557,837,05-03-2024,20:30:00,21:00:00
2558,876,05-03-2024,17:49:00,18:34:00
2559,990,05-03-2024,17:17:00,18:12:00
2560,868,05-03-2024,19:58:00,20:33:00
2561,903,05-03-2024,17:01:00,17:46:00
2562,842,05-03-2024,17:43:00,18:13:00
2563,917,05-03-2024,20:24:00,20:59:00
2564,889,05-03-2024,20:50:00,21:45:00
2565,943,05-03-2024,16:43:00,17:38:00
2566,840,05-03-2024,16:23:00,17:18:00
2567,908,05-03-2024,19:37:00,20:07:00
2568,943,05-03-2024,19:27:00,19:57:00
2569,992,05-03-2024,20:03:00,20:33:00
2570,988,05-03-2024,18:05:00,19:00:00
2571,962,05-03-2024,19:14:00,19:44:00
2572,932,05-03-2024,20:24:00,20:54:00
2573,500,06-03-2024,08:59:00,09:29:00
2574,17,06-03-2024,09:52:00,10:37:00
2575,72,06-03-2024,07:47:00,08:42:00
2576,610,06-03-2024,05:56:00,06:26:00
2577,132,06-03-2024,06:29:00,07:14:00
2578,544,06-03-2024,10:29:00,11:04:00
2579,318,06-03-2024,11:24:00,12:19:00
2580,591,06-03-2024,08:24:00,08:49:00
2581,615,06-03-2024,06:03:00,06:58:00
2582,267,06-03-2024,06:28:00,07:03:00
2583,625,06-03-2024,08:15:00,09:10:00
2584,349,06-03-2024,05:47:00,06:32:00
2585,249,06-03-2024,08:13:00,08:48:00
2586,76,06-03-2024,09:52:00,10:47:00
2587,68,06-03-2024,06:54:00,07:29:00
2588,213,06-03-2024,08:18:00,08:43:00
2589,461,06-03-2024,09:12:00,09:47:00
2590,307,06-03-2024,07:12:00,08:07:00
2591,447,06-03-2024,05:34:00,06:29:00
2592,135,06-03-2024,06:24:00,06:59:00
2593,590,06-03-2024,07:48:00,08:13:00
2594,488,06-03-2024,06:23:00,07:08:00
2595,479,06-03-2024,06:01:00,06:46:00
2596,550,06-03-2024,11:53:00,12:38:00
2597,541,06-03-2024,08:22:00,08:47:00
2598,127,06-03-2024,06:03:00,06:58:00
2599,259,06-03-2024,08:49:00,09:24:00
2600,478,06-03-2024,08:01:00,08:36:00
2601,470,06-03-2024,07:48:00,08:13:00
2602,169,06-03-2024,06:13:00,06:43:00
2603,255,06-03-2024,07:23:00,08:18:00
2604,275,06-03-2024,06:42:00,07:27:00
2605,100,06-03-2024,08:09:00,08:54:00
2606,68,06-03-2024,07:30:00,08:25:00
2607,26,06-03-2024,05:55:00,06:40:00
2608,126,06-03-2024,10:00:00,10:25:00
2609,531,06-03-2024,09:34:00,10:09:00
2610,449,06-03-2024,09:01:00,09:56:00
2611,614,06-03-2024,07:35:00,08:20:00
2612,493,06-03-2024,07:06:00,07:36:00
